"","field_name","form_name","section_header","field_type","field_label","select_choices_or_calculations","field_note","text_validation_type_or_show_slider_number","text_validation_min","text_validation_max","identifier","branching_logic","required_field","custom_alignment","question_number","matrix_group_name","matrix_ranking","field_annotation"
"835","location_contact_d2_rep_16","dirio_de_contato_repetir_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_16]=""1""","y",NA,NA,NA,NA,NA
"836","location_contact_other_d2_rep_16","dirio_de_contato_repetir_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_rep_16(12)]=""1""","y",NA,NA,NA,NA,NA
"837","contact_mask_d2_rep_16","dirio_de_contato_repetir_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_16]=""1""","y",NA,NA,NA,NA,NA
"838","duration_contact_d2_rep_16","dirio_de_contato_repetir_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_16]=""1""","y",NA,NA,NA,NA,NA
"839","frequency_contact_d2_rep_16","dirio_de_contato_repetir_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_16]=""1""","y",NA,NA,NA,NA,NA
"840","known_contact_d2_rep_16","dirio_de_contato_repetir_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_16]=""1""","y",NA,NA,NA,NA,NA
"841","repeat_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","Você teve contato com [day_1_diary_arm_1][contact_id_d1][17] no segundo dia do diário de contato?","0, Não | 1, Sim | 2, Não aplica | 3, Não se lembra",NA,NA,NA,NA,NA,"([day_1_diary_arm_1][num_contact_nonhh_aim1_d1] >= 17) OR ([day_1_diary_arm_1][num_contact_aim2_d1] >= 17)","y",NA,NA,NA,NA,NA
"842","touch_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não sabe",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"843","where_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"844","location_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"845","location_contact_other_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_rep_17(12)]=""1""","y",NA,NA,NA,NA,NA
"846","contact_mask_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"847","duration_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"848","frequency_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"849","known_contact_d2_rep_17","dirio_de_contato_repetir_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_17]=""1""","y",NA,NA,NA,NA,NA
"850","repeat_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","Você teve contato com [day_1_diary_arm_1][contact_id_d1][18] no segundo dia do diário de contato?","0, Não | 1, Sim | 2, Não aplica | 3, Não se lembra",NA,NA,NA,NA,NA,"([day_1_diary_arm_1][num_contact_nonhh_aim1_d1] >= 18) OR ([day_1_diary_arm_1][num_contact_aim2_d1] >= 18)","y",NA,NA,NA,NA,NA
"851","touch_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não sabe",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"852","where_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"853","location_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"854","location_contact_other_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_rep_18(12)]=""1""","y",NA,NA,NA,NA,NA
"855","contact_mask_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"856","duration_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"857","frequency_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"858","known_contact_d2_rep_18","dirio_de_contato_repetir_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_18]=""1""","y",NA,NA,NA,NA,NA
"859","repeat_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","Você teve contato com [day_1_diary_arm_1][contact_id_d1][19] no segundo dia do diário de contato?","0, Não | 1, Sim | 2, Não aplica | 3, Não se lembra",NA,NA,NA,NA,NA,"([day_1_diary_arm_1][num_contact_nonhh_aim1_d1] >= 19) OR ([day_1_diary_arm_1][num_contact_aim2_d1] >= 19)","y",NA,NA,NA,NA,NA
"860","touch_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não sabe",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"861","where_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"862","location_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"863","location_contact_other_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_rep_19(12)]=""1""","y",NA,NA,NA,NA,NA
"864","contact_mask_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"865","duration_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"866","frequency_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"867","known_contact_d2_rep_19","dirio_de_contato_repetir_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_19]=""1""","y",NA,NA,NA,NA,NA
"868","repeat_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","Você teve contato com [day_1_diary_arm_1][contact_id_d1][20] no segundo dia do diário de contato?","0, Não | 1, Sim | 2, Não aplica | 3, Não se lembra",NA,NA,NA,NA,NA,"([day_1_diary_arm_1][num_contact_nonhh_aim1_d1] >= 20) OR ([day_1_diary_arm_1][num_contact_aim2_d1] >= 20)","y",NA,NA,NA,NA,NA
"869","touch_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não sabe",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"870","where_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"871","location_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"872","location_contact_other_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_rep_20(12)]=""1""","y",NA,NA,NA,NA,NA
"873","contact_mask_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"874","duration_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"875","frequency_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"876","known_contact_d2_rep_20","dirio_de_contato_repetir_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[repeat_contact_d2_rep_20]=""1""","y",NA,NA,NA,NA,NA
"877","day2_contact_descriptive","dirio_de_contato_dia_2",NA,"descriptive","A seguir colherá dados de todos os contactos do segundo dia do diário. Esta secção deverá ser respondida pelo participante depois de 2 dias de permanência com o diário. Deve adicionar uma instância para cada contacto e responda as perguntas para cada instância. Por exemplo, se o participante teve 10 contactos no dia, deve adicionar 10 instâncias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","contact_id_d2","dirio_de_contato_dia_2","Contactos do dia 2 (Repita para cada pessoa que entrou em contacto)","text","Nome da pessoa de contato",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"879","contact_age_yn_d2","dirio_de_contato_dia_2",NA,"radio","Você conhece a idade do contacto?","0, Não | 1, Sim",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"880","age_contact_d2","dirio_de_contato_dia_2",NA,"text","Qual é a idade do contacto (insira se é conhecida a idade exacta)",NA,NA,"number","0","110",NA,"[contact_age_yn_d2]='1'","y",NA,NA,NA,NA,NA
"881","age_group_contact_d2","dirio_de_contato_dia_2",NA,"radio","Se não sabe a idade, qual é a estimativa da idade?","0, Menos de 6 meses | 1, De 6 à 11 meses | 2, 1 ano à 4 anos | 3, 5 à 9 anos | 4, 10 à 19 anos | 5, 20 à 29 anos | 6, 30 à 39 anos | 7, 40 à 49 anos | 8, 50 à 59 anos | 9, Mais de 60 anos | 10, Não sabe",NA,NA,NA,NA,NA,"[contact_age_yn_d2]='0'","y",NA,NA,NA,NA,NA
"882","sex_contact_d2","dirio_de_contato_dia_2",NA,"radio","Qual é o sexo do contacto?","0, Feminino | 1, Masculino | 2, Mulher Transsexual | 3, Homem Transsexual | 4, Outro",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"883","sex_contact_other_d2","dirio_de_contato_dia_2",NA,"text","Especifique o outro sexo",NA,NA,NA,NA,NA,NA,"[sex_contact_d2] = '4'",NA,NA,NA,NA,NA,NA
"884","touch_contact_d2","dirio_de_contato_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto","0, Não | 1, Sim | 2, Não aplica",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"885","where_contact_d2","dirio_de_contato_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de edifício?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"886","location_contact_d2","dirio_de_contato_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"887","location_contact_other_d2","dirio_de_contato_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2(12)] = ""1""","y",NA,NA,NA,NA,NA
"888","contact_mask_d2","dirio_de_contato_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"889","duration_contact_d2","dirio_de_contato_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"890","frequency_contact_d2","dirio_de_contato_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"891","known_contact_d2","dirio_de_contato_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"892","day2_place_descriptive","dirio_de_locais_visitados_dia_2",NA,"descriptive","A seguir colherá dados dados de todos lugares visitados no dia 2 do diário. Esta secção deverá ser respondida pela participante depois de 2 dias de permanência com o diário. Deve adicionar uma instância para cada lugar visitado pelo participante. Por exemplo, se o participante visitou 10 lugares do dia 2, deve ter 10 instâncias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","place_name_d2","dirio_de_locais_visitados_dia_2","Dia 2 lugar-frequência (Repita para cada pessoa visitada)","text","Qual é nome do lugar que você visitou?",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"894","place_visited_d2","dirio_de_locais_visitados_dia_2",NA,"radio","Que tipo de lugar é?","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"895","place_visited_d2_other","dirio_de_locais_visitados_dia_2",NA,"text","Se outro, por favor especifique",NA,NA,"alpha_only",NA,NA,NA,"[place_visited_d2] = '12'","y",NA,NA,NA,NA,NA
"896","num_pax_place_d2","dirio_de_locais_visitados_dia_2",NA,"text","Quantas pessoas aproximadamente existiam neste lugar",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"897","time_visited_d2","dirio_de_locais_visitados_dia_2",NA,"radio","Quanto tempo gastou neste lugar?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"898","visited_frequency_d2","dirio_de_locais_visitados_dia_2",NA,"radio","Além desta visita, quantas vezes visitou este lugar nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"899","contacts_completedby","entrevista_de_sada",NA,"radio","O participante preencheu os diários de contato sozinho ao longo do dia 1 e dia 2 ou os diários de contato foram preenchidos com o trabalhador de campo no dia da colecta?","0, Preencheu sozinho ao longo do dia 1 e dia 2 | 1, Preencheu com o trabalhador de campo no dia da coleta",NA,NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"900","exit_description","entrevista_de_sada",NA,"descriptive","O questionário a seguir deverá ser respondido pelo participante depois de permanecer com o diário por 2 dias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","all_contacts","entrevista_de_sada","Inquérito pós-contacto (Se for responsável pela criança, responda por ela)","radio","Foi capaz de registar todos os contactos que teve?","0, Não | 1, Sim | 2, Não se lembra","Se for responsável pela criança, responda por ela.",NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"902","contact_compare","entrevista_de_sada",NA,"radio","Numa escala de 1-5, como foram os dois dias de contactos comparando com um dia normal?","1, 1 - Muito menos contactos que o habitual | 2, 2 - Poucos contactos que o habitual | 3, 3 - Os mesmos que o habitual | 4, 4 - Muitos contactos que o habitual | 5, 5 - Muito mais contactos que o habitual","Se for responsável pela criança, responda por ela.",NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
"903","behavior_change","entrevista_de_sada","Mudança do comportamento","radio","Acha que o seu comportamento social mudou desde o início da Covid-19? Comportamento social refere-se a interação com as outras pessoas, como conversar cara-a-cara, visitar as famílias, encontros fora de casa, etc.","1, Nenhuma mudança. Eu interajo com as pessoas da mesma forma que antes | 2, Minhas interações aumentaram | 3, Minhas interações reduziram | 4, Não sabe","(Início da Covid-19 é definido como a data de ocorrência do primeiro caso da Covid-19 em Moçambique, 22 de Março de 2020)",NA,NA,NA,NA,NA,"y",NA,NA,NA,NA,NA
